obsnme,obsval
h_p43_cp201,0.057077122718283135
h_p43_cp202,0.10174588770541959
h_p43_cp203,0.03266971772927718
h_p43_cp204,0.07040216412451628
h_p43_cp205,0.01823075693391729
h_p43_cp206,0.04720320438809722
h_p43_cp207,0.00991848808848772
h_p43_cp208,0.030717684394858225
h_p43_cp209,0.005256625720903685
h_p43_cp210,0.019431367260949628
h_p43_cp211,0.0027067695175446715
h_p44_cp0,1.3456254374291348
h_p44_cp1,0.013566819735842728
h_p44_cp2,1.7766853326015735
h_p44_cp3,0.019764994924116763
h_p44_cp4,2.2548162835619223
h_p44_cp5,0.02818967579605669
h_p44_cp6,2.738215096008389
h_p44_cp7,0.039296007394113985
h_p44_cp8,3.166092965836924
h_p44_cp9,0.053554723163415474
h_p44_cp10,3.4686301500510126
h_p44_cp11,0.07143549105330749
h_p44_cp12,3.5871778573341544
h_p44_cp13,0.09339833877675119
h_p44_cp14,3.4987991738271376
h_p44_cp15,0.1198832445629705
h_p44_cp16,3.2291171156489327
h_p44_cp17,0.15127486473693352
h_p44_cp18,2.840503678361074
h_p44_cp19,0.1878097883168266
h_p44_cp20,2.4085048716870006
h_p44_cp21,0.22939965866817147
h_p44_cp22,2.002456229035488
h_p44_cp23,0.2753752306016395
h_p44_cp24,1.6761055577394472
h_p44_cp25,0.3242109955840533
h_p44_cp26,1.4667334776981988
h_p44_cp27,0.3733427147635666
h_p44_cp28,1.3987826503830547
h_p44_cp29,0.41920462389498425
h_p44_cp30,1.488177667281434
h_p44_cp31,0.4575691757700042
h_p44_cp32,1.7447609241735336
h_p44_cp33,0.48417842934713917
h_p44_cp34,2.1716845354212637
h_p44_cp35,0.4955439430077604
h_p44_cp36,2.761772975439726
h_p44_cp37,0.4897049665992199
h_p44_cp38,3.4917484544816944
h_p44_cp39,0.4667155521206041
h_p44_cp40,4.315871742244326
h_p44_cp41,0.4287008599953879
h_p44_cp42,5.1612216578187144
h_p44_cp43,0.3794600074406844
h_p44_cp44,5.928129139737393
h_p44_cp45,0.3237380458313055
h_p44_cp46,6.501908284598812
h_p44_cp47,0.26638220517679656
h_p44_cp48,6.784372123641788
h_p44_cp49,0.2116037312307526
h_p44_cp50,6.745842853826616
h_p44_cp51,0.16249735641622465
h_p44_cp52,6.462371024177173
h_p44_cp53,0.12086769651159557
h_p44_cp54,6.069936340921231
h_p44_cp55,0.08732065842650627
h_p44_cp56,5.705276362857603
h_p44_cp57,0.06152545518352781
h_p44_cp58,5.4685977926001215
h_p44_cp59,0.04254310580654419
h_p44_cp60,5.406116022883907
h_p44_cp61,0.029138167670225812
h_p44_cp62,5.503069477337704
h_p44_cp63,0.02002437774262944
h_p44_cp64,5.683991044882987
h_p44_cp65,0.014027329489636031
h_p44_cp66,5.826645150425065
h_p44_cp67,0.010170282404487807
h_p44_cp68,5.800536338784013
h_p44_cp69,0.0077009067922517715
h_p44_cp70,5.526464171180123
h_p44_cp71,0.006079409470203245
h_p44_cp72,5.018659479119378
h_p44_cp73,0.004945751667264631
h_p44_cp74,4.35504032728727
h_p44_cp75,0.00407889142275053
h_p44_cp76,3.628038170654463
h_p44_cp77,0.003356276746671938
h_p44_cp78,2.9135542258991336
h_p44_cp79,0.0027180470942766988
h_p44_cp80,2.2620106317745012
h_p44_cp81,0.0021375942819759075
h_p44_cp82,1.7008615062964054
h_p44_cp83,0.0015979537399744004
h_p44_cp84,1.8668249867773739
h_p44_cp85,2.3386960983643803
h_p44_cp86,2.501184974601074
h_p44_cp87,3.1342903673021283
h_p44_cp88,3.2226233016276637
h_p44_cp89,4.091262885286596
h_p44_cp90,3.9721458846429414
h_p44_cp91,5.195679260983525
h_p44_cp92,4.6551832944846865
h_p44_cp93,6.410634598612887
h_p44_cp94,5.153438271039249
h_p44_cp95,7.674207481221401
h_p44_cp96,5.358924920508798
h_p44_cp97,8.898937506796301
h_p44_cp98,5.224200480767649
h_p44_cp99,9.965605720238273
h_p44_cp100,4.792041413358675
h_p44_cp101,10.714688961791353
h_p44_cp102,4.165883698232392
h_p44_cp103,10.9782853258248
h_p44_cp104,3.460043500151187
h_p44_cp105,10.686960463964624
h_p44_cp106,2.7665625986282976
h_p44_cp107,9.974643169140336
h_p44_cp108,2.1443601762834987
h_p44_cp109,9.069736431164074
h_p44_cp110,1.6223889959587723
h_p44_cp111,8.1759227692703
h_p44_cp112,1.2082683603657642
h_p44_cp113,7.414973988407837
h_p44_cp114,0.8973270954475083
h_p44_cp115,6.804850580533639
h_p44_cp116,0.6799284806020296
h_p44_cp117,6.267600270196226
h_p44_cp118,0.546695743883447
h_p44_cp119,5.67619373979187
h_p44_cp120,0.49199651796516264
h_p44_cp121,4.944097839118285
h_p44_cp122,0.516150070131971
h_p44_cp123,4.107603897051831
h_p44_cp124,0.6266436456694464
h_p44_cp125,3.261875355362463
h_p44_cp126,0.8383994397881906
h_p44_cp127,2.4917229502511873
h_p44_cp128,1.172904624776038
h_p44_cp129,1.8449802666145843
h_p44_cp130,1.6558429560145669
h_p44_cp131,1.3363778764780818
h_p44_cp132,2.312830043481881
h_p44_cp133,0.9608009812282035
h_p44_cp134,3.163026415892091
h_p44_cp135,0.7049098613829301
h_p44_cp136,4.2104930299014995
h_p44_cp137,0.5546896878629468
h_p44_cp138,5.432079084951965
h_p44_cp139,0.49968627824296163
h_p44_cp140,6.757644164616067
h_p44_cp141,0.5349833883676638
h_p44_cp142,8.038820725846108
h_p44_cp143,0.6615328658449471
h_p44_cp144,9.024039693239956
h_p44_cp145,0.8850440718561003
h_p44_cp146,9.40789030764563
h_p44_cp147,1.2134162443419427
h_p44_cp148,9.022591173912133
h_p44_cp149,1.6526883966535024
h_p44_cp150,8.035743793857364
h_p44_cp151,2.2017620519072807
h_p44_cp152,6.752588998258943
h_p44_cp153,2.8468030222925336
h_p44_cp154,5.424545643639249
h_p44_cp155,3.5571833962756045
h_p44_cp156,4.199856455261397
h_p44_cp157,4.285651442143717
h_p44_cp158,3.1485531209905275
h_p44_cp159,4.9751775541856205
h_p44_cp160,2.2936485397171964
h_p44_cp161,5.572417791228645
h_p44_cp162,1.6308014560022457
h_p44_cp163,6.042430498270278
h_p44_cp164,1.1402069028727055
h_p44_cp165,6.373547855079778
h_p44_cp166,0.7948692989316442
h_p44_cp167,6.564332255072259
h_p44_cp168,0.5664411123780155
h_p44_cp169,6.605080503203453
h_p44_cp170,0.4287693783330724
h_p44_cp171,6.470321412355588
h_p44_cp172,0.35944018031113956
h_p44_cp173,6.1319265969807475
h_p44_cp174,0.33986294087253555
h_p44_cp175,5.588071690551487
h_p44_cp176,0.3545009100303105
h_p44_cp177,4.88322192279179
h_p44_cp178,0.38980739713497314
h_p44_cp179,4.093411271939431
h_p44_cp180,0.43335867099722236
h_p44_cp181,3.298101510235483
h_p44_cp182,0.47359444612629886
h_p44_cp183,2.5602030395859856
h_p44_cp184,0.5004194747834845
h_p44_cp185,1.9188988955449986
h_p44_cp186,0.5065742059073273
h_p44_cp187,1.3911345484223148
h_p44_cp188,0.48912856417337025
h_p44_cp189,0.9769142345533055
h_p44_cp190,0.4500256078563325
h_p44_cp191,0.665345629948888
h_p44_cp192,0.39500049953812777
h_p44_cp193,0.4399592808103989
h_p44_cp194,0.331516551880668
h_p44_cp195,0.2827353597315323
h_p44_cp196,0.26676493312379534
h_p44_cp197,0.17674372594728993
h_p44_cp198,0.20636103865035693
h_p44_cp199,0.10756323564646664
h_p44_cp200,0.15384245633822502
h_p44_cp201,0.06377621396222821
h_p44_cp202,0.11077484937504778
h_p44_cp203,0.0368628776868718
h_p44_cp204,0.07719418496344588
h_p44_cp205,0.02077864940224572
h_p44_cp206,0.0521526427282879
h_p44_cp207,0.011421392002830544
h_p44_cp208,0.03421485911576383
h_p44_cp209,0.0061164039368577505
h_p44_cp210,0.021830243903878
h_p44_cp211,0.0031824392101498233
h_p45_cp0,1.4100897881576202
h_p45_cp1,0.015313818691538472
h_p45_cp2,1.8527046298972891
h_p45_cp3,0.022188580230704247
h_p45_cp4,2.3409471016584575
h_p45_cp5,0.03149799622315186
h_p45_cp6,2.832117567917976
h_p45_cp7,0.04372657062322105
h_p45_cp8,3.265092472125616
h_p45_cp9,0.05937269338846818
h_p45_cp10,3.570482647621702
h_p45_cp11,0.0789280496524043
h_p45_cp12,3.6906527742976323
h_p45_cp13,0.10286433663304706
h_p45_cp14,3.6033430109350775
h_p45_cp15,0.13161726037287735
h_p45_cp16,3.3337922477758184
h_p45_cp17,0.16554536894136618
h_p45_cp18,2.943683257548855
h_p45_cp19,0.2048324736019822
h_p45_cp20,2.5085066855058358
h_p45_cp21,0.249308734900751
h_p45_cp22,2.0983551983867983
h_p45_cp23,0.29819683885307313
h_p45_cp24,1.7683040420747602
h_p45_cp25,0.3498431376633562
h_p45_cp26,1.5571130827174784
h_p45_cp27,0.40154495236629373
h_p45_cp28,1.4904000549177
h_p45_cp29,0.4495987360014624
h_p45_cp30,1.5846275589892684
h_p45_cp31,0.4896500128288608
h_p45_cp32,1.8494246527770883
h_p45_cp33,0.5173333083366742
h_p45_cp34,2.287092264606599
h_p45_cp35,0.529079276869652
h_p45_cp36,2.889268438442741
h_p45_cp37,0.5228797847644273
h_p45_cp38,3.6315556420363464
h_p45_cp39,0.4987820865849244
h_p45_cp40,4.467494197894666
h_p45_cp41,0.4589514921904083
h_p45_cp42,5.3238907268601
h_p45_cp43,0.4072774829269292
h_p45_cp44,6.100913857483647
h_p45_cp45,0.3486428990281638
h_p45_cp46,6.68341052054393
h_p45_cp47,0.2880694042696632
h_p45_cp48,6.972757288853245
h_p45_cp49,0.22996093375377313
h_p45_cp50,6.939708955553215
h_p45_cp51,0.1776002567657997
h_p45_cp52,6.660318644118888
h_p45_cp53,0.13295298686352908
h_p45_cp54,6.271416897674044
h_p45_cp55,0.09674227681989578
h_p45_cp56,5.9104994145209275
h_p45_cp57,0.06870308533098068
h_p45_cp58,5.677823653253654
h_p45_cp59,0.04791234542790335
h_p45_cp60,5.618907412258977
h_p45_cp61,0.033109745219917386
h_p45_cp62,5.717638822107347
h_p45_cp63,0.022956443579914776
h_p45_cp64,5.897193651868292
h_p45_cp65,0.016211445619774167
h_p45_cp66,6.035139191285907
h_p45_cp67,0.011829166270217684
h_p45_cp68,6.001835621101918
h_p45_cp69,0.00899459882634801
h_p45_cp70,5.718154073789492
h_p45_cp71,0.0071162425774673466
h_p45_cp72,5.198097024071558
h_p45_cp73,0.005794970601073146
h_p45_cp74,4.51873843609701
h_p45_cp75,0.004782613477345876
h_p45_cp76,3.772938578745652
h_p45_cp77,0.003939383401075247
h_p45_cp78,3.0383084336890533
h_p45_cp79,0.0031953460209024342
h_p45_cp80,2.3669360309913827
h_p45_cp81,0.00251809428505112
h_p45_cp82,1.787232031399526
h_p45_cp83,0.0018863230254737573
h_p45_cp84,1.9451610175592577
h_p45_cp85,2.4488210666611394
h_p45_cp86,2.592158013444987
h_p45_cp87,3.2719422653442507
h_p45_cp88,3.3233530206402975
h_p45_cp89,4.259065396140841
h_p45_cp90,4.078545643707912
h_p45_cp91,5.393844037462486
h_p45_cp92,4.763073634381271
h_p45_cp93,6.6359798459311605
h_p45_cp94,5.260450596546434
h_p45_cp95,7.919950981563943
h_p45_cp96,5.466121039637983
h_p45_cp97,9.155500706546718
h_p45_cp98,5.334336178627382
h_p45_cp99,10.222848660247564
h_p45_cp100,4.906009454005925
h_p45_cp101,10.965633449339066
h_p45_cp102,4.280997706274775
h_p45_cp103,11.225113762339788
h_p45_cp104,3.5717004051771255
h_p45_cp105,10.942141345897198
h_p45_cp106,2.8702091379050216
h_p45_cp107,10.241505514365826
h_p45_cp108,2.2366819375506566
h_p45_cp109,9.342550959882146
h_p45_cp110,1.7018337879621868
h_p45_cp111,8.444943676784533
h_p45_cp112,1.2750320768068377
h_p45_cp113,7.670062799829111
h_p45_cp114,0.9529826472894456
h_p45_cp115,7.03809043440242
h_p45_cp116,0.7269488315996568
h_p45_cp117,6.475288471345266
h_p45_cp118,0.588056732025052
h_p45_cp119,5.859316723041047
h_p45_cp120,0.5309167229529521
h_p45_cp121,5.104913063858476
h_p45_cp122,0.5559320328675312
h_p45_cp123,4.24858005561623
h_p45_cp124,0.6705481566705203
h_p45_cp125,3.3832900131526458
h_p45_cp126,0.8894968860736299
h_p45_cp127,2.5933330571617716
h_p45_cp128,1.2338990736652704
h_p45_cp129,1.9279036120492492
h_p45_cp130,1.7289714630551316
h_p45_cp131,1.4032645066317855
h_p45_cp132,2.4000876128779964
h_p45_cp133,1.015176959728251
h_p45_cp134,3.2669883012645187
h_p45_cp135,0.7506462527326221
h_p45_cp136,4.335493484180006
h_p45_cp137,0.5958013495508112
h_p45_cp138,5.5842155677219125
h_p45_cp139,0.5403125429459124
h_p45_cp140,6.94129096283541
h_p45_cp141,0.5793983974465391
h_p45_cp142,8.25050932944805
h_p45_cp143,0.714106616823301
h_p45_cp144,9.251460676817715
h_p45_cp145,0.9501192957620788
h_p45_cp146,9.638799166235913
h_p45_cp147,1.2950868783539136
h_p45_cp148,9.249819291143922
h_p45_cp149,1.7544912435425886
h_p45_cp150,8.247034817912208
h_p45_cp151,2.3263359820248297
h_p45_cp152,6.935611635193254
h_p45_cp153,2.9956104345576477
h_p45_cp154,5.575802495919561
h_p45_cp155,3.73037694941695
h_p45_cp156,4.323688615053925
h_p45_cp157,4.482072504447842
h_p45_cp158,3.2510204445684394
h_p45_cp159,5.19237906590979
h_p45_cp160,2.379036694165734
h_p45_cp161,5.806708908404062
h_p45_cp162,1.701608584072801
h_p45_cp163,6.289150451112619
h_p45_cp164,1.1982894140855933
h_p45_cp165,6.627519529203028
h_p45_cp166,0.8422129134210081
h_p45_cp167,6.820058219217572
h_p45_cp168,0.6053169580454778
h_p45_cp169,6.856751229837073
h_p45_cp170,0.46155327065434903
h_p45_cp171,6.712112393820689
h_p45_cp172,0.38835971251864976
h_p45_cp173,6.3587093282956175
h_p45_cp174,0.36679858420438904
h_p45_cp175,5.795912038174265
h_p45_cp176,0.3808716140242723
h_p45_cp177,5.069283438127513
h_p45_cp178,0.41653053330128387
h_p45_cp179,4.256090342292737
h_p45_cp180,0.460864171911453
h_p45_cp181,3.43716890485598
h_p45_cp182,0.5018768149843709
h_p45_cp183,2.6765636531420114
h_p45_cp184,0.5291190127063601
h_p45_cp185,2.0141763172302944
h_p45_cp186,0.5350830154939104
h_p45_cp187,1.4673564274246473
h_p45_cp188,0.5167158445683526
h_p45_cp189,1.036350473249513
h_p45_cp190,0.4759660586037171
h_p45_cp191,0.7104174461819639
h_p45_cp192,0.4186764962523739
h_p45_cp193,0.47314077135251864
h_p45_cp194,0.3524815005312121
h_p45_cp195,0.3064277132089046
h_p45_cp196,0.2847698912460146
h_p45_cp197,0.19314655012476578
h_p45_cp198,0.22135235937639663
h_p45_cp199,0.11857632865326195
h_p45_cp200,0.16593923780601472
h_p45_cp201,0.07095041251841394
h_p45_cp202,0.12023251569644344
h_p45_cp203,0.04139944150210795
h_p45_cp204,0.08435923198385353
h_p45_cp205,0.023564249194805598
h_p45_cp206,0.05741488902958736
h_p45_cp207,0.013082150122272651
h_p45_cp208,0.037964483942687366
h_p45_cp209,0.007076780038914876
h_p45_cp210,0.02442533646717493
h_p45_cp211,0.0037195075224190077
h_p46_cp0,1.4744289361879055
h_p46_cp1,0.017214415588568954
h_p46_cp2,1.9278602924332517
h_p46_cp3,0.02480937533027827
h_p46_cp4,2.4252848876162716
h_p46_cp5,0.035056731998338364
h_p46_cp6,2.923187059011525
h_p46_cp7,0.048469750602180284
h_p46_cp8,3.3602792560050148
h_p46_cp9,0.06557328602639245
h_p46_cp10,3.667878645861947
h_p46_cp11,0.08687888168333302
h_p46_cp12,3.789532721721571
h_p46_cp13,0.11286650476949944
h_p46_cp14,3.703605622026771
h_p46_cp15,0.14396295635924616
h_p46_cp16,3.435014352683538
h_p46_cp17,0.18049525924698173
h_p46_cp18,3.0445889883558266
h_p46_cp19,0.22258914298026866
h_p46_cp20,2.6074878356330373
h_p46_cp21,0.2699892224836731
h_p46_cp22,2.194377387617351
h_p46_cp23,0.3218082675398364
h_p46_cp24,1.8615525938248538
h_p46_cp25,0.3762653135477194
h_p46_cp26,1.6491733930670307
h_p46_cp27,0.4305225387347491
h_p46_cp28,1.583989541795745
h_p46_cp29,0.48074368997549755
h_p46_cp30,1.6830119658388867
h_p46_cp31,0.5224532940173958
h_p46_cp32,1.9557248377154792
h_p46_cp33,0.551184168247346
h_p46_cp34,2.403702330364922
h_p46_cp35,0.5632908746824796
h_p46_cp36,3.017560836224675
h_p46_cp37,0.5567209179521342
h_p46_cp38,3.7719381872648228
h_p46_cp39,0.5315154235827322
h_p46_cp40,4.619703651835152
h_p46_cp41,0.48987789581678953
h_p46_cp42,5.487229889444734
h_p46_cp43,0.43578378817528574
h_p46_cp44,6.274199804091495
h_p46_cp45,0.37424763840181186
h_p46_cp46,6.864951503307566
h_p46_cp47,0.310458994164037
h_p46_cp48,7.161033300303188
h_p46_cp49,0.24900899090152961
h_p46_cp50,7.133834844656121
h_p46_cp51,0.19336538220841248
h_p46_cp52,6.859231181726955
h_p46_cp53,0.14565490271206727
h_p46_cp54,6.474280635361083
h_p46_cp55,0.10672108024937188
h_p46_cp56,6.11717010142047
h_p46_cp57,0.07636979607832473
h_p46_cp58,5.888300693560723
h_p46_cp59,0.05369978796306896
h_p46_cp60,5.832435849907142
h_p46_cp61,0.03743122909827434
h_p46_cp62,5.932200033304525
h_p46_cp63,0.02617666703872601
h_p46_cp64,6.109930512506253
h_p46_cp65,0.01863075468418174
h_p46_cp66,6.243435232426236
h_p46_cp67,0.01367967040368967
h_p46_cp68,6.203347171360292
h_p46_cp69,0.01044509987082165
h_p46_cp70,5.909693278259056
h_p46_cp71,0.008282463689283759
h_p46_cp72,5.377240009575871
h_p46_cp73,0.006751897321692013
h_p46_cp74,4.6828103020623075
h_p46_cp75,0.005576516315159097
h_p46_cp76,3.9191754079740804
h_p46_cp77,0.004597959820785036
h_p46_cp78,3.165014707292812
h_p46_cp79,0.00373517936418466
h_p46_cp80,2.4739428320965544
h_p46_cp81,0.002949159244508337
h_p46_cp82,1.8755269462417345
h_p46_cp83,0.0022135265799079207
h_p46_cp84,2.0224706593562587
h_p46_cp85,2.5609745283722987
h_p46_cp86,2.6808342969097794
h_p46_cp87,3.4112839750580406
h_p46_cp88,3.420150927290706
h_p46_cp89,4.427515227860795
h_p46_cp90,4.179131331288318
h_p46_cp91,5.590851687255736
h_p46_cp92,4.863499344554839
h_p46_cp93,6.857754422447897
h_p46_cp94,5.3592681573236405
h_p46_cp95,8.159140764325002
h_p46_cp96,5.565131515949361
h_p46_cp97,9.40163221472858
h_p46_cp98,5.436336013946402
h_p46_cp99,10.464739266014249
h_p46_cp100,5.012628147480882
h_p46_cp101,11.19660154989424
h_p46_cp102,4.3904679633246815
h_p46_cp103,11.450886267082296
h_p46_cp104,3.679654048941302
h_p46_cp105,11.179256024674942
h_p46_cp106,2.9718535953184073
h_p46_cp107,10.496158272123466
h_p46_cp108,2.3283492259370178
h_p46_cp109,9.608155879337119
h_p46_cp110,1.7816146029763331
h_p46_cp111,8.709565563116712
h_p46_cp112,1.342784399052107
h_p46_cp113,7.921952427951737
h_p46_cp114,1.0099952511009178
h_p46_cp115,7.269073188526136
h_p46_cp116,0.7754919307708406
h_p46_cp117,6.68243853058857
h_p46_cp118,0.6309817561973432
h_p46_cp119,6.043182055103443
h_p46_cp120,0.5713690578490969
h_p46_cp121,5.265379371275003
h_p46_cp122,0.5971597857769666
h_p46_cp123,4.388045327496002
h_p46_cp124,0.7157548949039665
h_p46_cp125,3.5035175053619696
h_p46_cp126,0.9416984497802332
h_p46_cp127,2.694857227556213
h_p46_cp128,1.2958022365019133
h_p46_cp129,2.011675242731826
h_p46_cp130,1.8029899183084126
h_p46_cp131,1.4714889579070132
h_p46_cp132,2.4886857281799166
h_p46_cp133,1.0710813066220908
h_p46_cp134,3.373396473038156
h_p46_cp135,0.7979985311746987
h_p46_cp136,4.464210408391409
h_p46_cp137,0.6386202116555069
h_p46_cp138,5.739835094603222
h_p46_cp139,0.5827694151212199
h_p46_cp140,7.124617370522628
h_p46_cp141,0.6257874356938373
h_p46_cp142,8.454514271959397
h_p46_cp143,0.768786671090993
h_p46_cp144,9.463539156784918
h_p46_cp145,1.0173795974390032
h_p46_cp146,9.850761203899765
h_p46_cp147,1.3789230257455074
h_p46_cp148,9.461689858143927
h_p46_cp149,1.8583132044984723
h_p46_cp150,8.450612447156345
h_p46_cp151,2.4526699801836003
h_p46_cp152,7.118270155287064
h_p46_cp153,3.145876383664472
h_p46_cp154,5.730485567666165
h_p46_cp155,3.904780130873405
h_p46_cp156,4.4511680317036735
h_p46_cp157,4.679551477411678
h_p46_cp158,3.3558522209546027
h_p46_cp159,5.410536844537546
h_p46_cp160,2.46566861004203
h_p46_cp161,6.041841484731549
h_p46_cp162,1.7731881006156982
h_p46_cp163,6.536573807934474
h_p46_cp164,1.2571317476445074
h_p46_cp165,6.881984660871922
h_p46_cp166,0.890464696152776
h_p46_cp167,7.076001793648629
h_p46_cp168,0.6452323694311417
h_p46_cp169,7.108371681390963
h_p46_cp170,0.49543403749157733
h_p46_cp171,6.953742019008359
h_p46_cp172,0.4183650643940382
h_p46_cp173,6.58549972820083
h_p46_cp174,0.39476603753792006
h_p46_cp175,6.0041538199091065
h_p46_cp176,0.40820214228733676
h_p46_cp177,5.256276512173372
h_p46_cp178,0.44414145559358076
h_p46_cp179,4.420137332311015
h_p46_cp180,0.48919545738499437
h_p46_cp181,3.5777906953708225
h_p46_cp182,0.5309362861967202
h_p46_cp183,2.794455221008093
h_p46_cp184,0.5585579109133505
h_p46_cp185,2.110875703317106
h_p46_cp186,0.564299114395908
h_p46_cp187,1.5448933253890118
h_p46_cp188,0.5449800093861086
h_p46_cp189,1.0970181102081824
h_p46_cp190,0.502552525028932
h_p46_cp191,0.7566422227002931
h_p46_cp192,0.4429675732671967
h_p46_cp193,0.5073785750371371
h_p46_cp194,0.3740306854606388
h_p46_cp195,0.3310516577207636
h_p46_cp196,0.30332707897377986
h_p46_cp197,0.21033387196007425
h_p46_cp198,0.23686072068949215
h_p46_cp199,0.13021887412514843
h_p46_cp200,0.17851250466810598
h_p46_cp201,0.07860630323989426
h_p46_cp202,0.1301192492451264
h_p46_cp203,0.046288335987583196
h_p46_cp204,0.09189931640230498
h_p46_cp205,0.026596712708396808
h_p46_cp206,0.06299388449406251
h_p46_cp207,0.014908847897459054
h_p46_cp208,0.04197205915625091
h_p46_cp209,0.008144189336007912
h_p46_cp210,0.027222981789236655
h_p46_cp211,0.004322681223811742
h_p47_cp0,1.5384395859637152
h_p47_cp1,0.019274812895673676
h_p47_cp2,2.0019015545026377
h_p47_cp3,0.027633669043098052
h_p47_cp4,2.5075379769878055
h_p47_cp5,0.03887197926860608
h_p47_cp6,3.0111460493776576
h_p47_cp7,0.053530945541297115
h_p47_cp8,3.451502275161147
h_p47_cp9,0.07216044564302138
h_p47_cp10,3.7608383244651122
h_p47_cp11,0.09528947508897545
h_p47_cp12,3.883890384186998
h_p47_cp13,0.12340269594142228
h_p47_cp14,3.7996101961753084
h_p47_cp15,0.1569133610641984
h_p47_cp16,3.532637225943745
h_p47_cp17,0.19611177698971005
h_p47_cp18,3.1429473635689646
h_p47_cp19,0.24106074917108344
h_p47_cp20,2.7051554201921135
h_p47_cp21,0.29141588632774074
h_p47_cp22,2.290259559070819
h_p47_cp23,0.34617877722712365
h_p47_cp24,1.9556180676540862
h_p47_cp25,0.40344237831823193
h_p47_cp26,1.7427067382441237
h_p47_cp27,0.46023720134189716
h_p47_cp28,1.6793735239411944
h_p47_cp29,0.5125993215156086
h_p47_cp30,1.7831954265252534
h_p47_cp31,0.5559379852902566
h_p47_cp32,2.063585361553578
h_p47_cp33,0.5856898003448805
h_p47_cp34,2.521513843896628
h_p47_cp35,0.5981377094340132
h_p47_cp36,3.1467185514334233
h_p47_cp37,0.5911876750551528
h_p47_cp38,3.9129684455106144
